country,year,gain,readiness,vulnerability,economic,governance,social,capacity,health,infrastructure,exposure,ecosystems,habitat,sensitivity,food,water,co2_per_capita,cumulative_co2
VUT,2017,37.6144281911109,0.337691927623304,0.585403363801086,0.400300833815416,0.425767823326652,0.187007125727845,0.690993281796717,0.676252546360562,0.60869269715603,0.486688943340768,0.497523543087036,0.525405008239869,0.488582043886459,0.619143024161935,,,
VUT,2018,36.9085449224169,0.322503423780549,0.584332525332211,0.393142771160813,0.382735953415132,0.191631546765701,0.703415610380739,0.648198465879998,0.630473852460408,0.486688943340768,0.497523543087036,0.526530360751079,0.475239456675651,0.618936404482535,,,
VUT,2019,36.65928187583,0.313669481257616,0.580483843741016,0.384572565430788,0.359804910538504,0.196630967803556,0.677889910747455,0.679383396531629,0.579398560474828,0.486688943340768,0.497523543087036,0.527414584713878,0.48942186201293,0.618699133897708,,,
VUT,2020,38.3797649890061,0.318625919962074,0.551030620181952,0.371813157985259,0.386206227452608,0.197858374448356,0.621261154583638,0.645068803769382,0.466075864764612,0.486688943340768,0.497523543087036,0.527977600682406,0.474326851292376,0.618507288606323,,,
VUT,2021,38.5694566068787,0.33042114424795,0.559032012110377,0.371813157985259,0.415995725946131,0.203454548812461,0.624101104866213,0.679383396531629,0.471755765329761,0.486688943340768,0.497523543087036,0.528241533586205,0.489556766407215,0.618255822017252,,,
VUT,2022,38.6584677537902,0.33131529834201,0.558145943266205,0.371813157985259,0.418548114710821,0.203584622329949,0.622080334663294,0.679383396531629,0.467714224923924,0.486688943340768,0.497444097418278,0.528203400118152,0.489301800915872,0.617984597339039,,,
VUT,2023,38.4656560540738,0.332366535137863,0.563053414056388,0.371813157985259,0.421701825098381,0.203584622329949,0.634710148431537,0.679383396531629,0.492973852460408,0.486688943340768,0.497444097418278,0.527768516920094,0.4888686055475,0.617697206951529,,,
WSM,1995,40.0676134377851,0.299728036912433,0.498375768156731,0.390389671327597,0.419004494072725,0.0897899453369776,0.609725712900724,0.469908585722424,0.421635508143571,0.477800614860236,0.57786092586919,0.561334153835668,0.388043342705843,0.559636970988599,0.399878464380934,,
WSM,1996,40.1094615034273,0.299760200655123,0.497570970586577,0.390389671327597,0.419004494072725,0.0898864365650476,0.607812773100437,0.469908585722424,0.419669538566921,0.477800614860236,0.57453550186919,0.561927609958505,0.388293009962885,0.559475313895624,0.399909273506795,,
WSM,1997,40.1515009881906,0.300099346437364,0.497069326673551,0.390389671327597,0.41982967999808,0.090078687986415,0.606349485481454,0.469908585722424,0.417712144837327,0.477800614860236,0.57243904661919,0.563101648335609,0.388906888271286,0.559315452992572,0.399939081534186,,
WSM,1998,40.18986341849,0.30043589405047,0.496638625680669,0.390389671327597,0.420654865923436,0.090263144900377,0.605280034078907,0.469998960778908,0.415765042124201,0.477800614860236,0.56952913236919,0.564236502855301,0.389493582383921,0.560336043855602,0.399966072100814,,
